tpep_pickup_datetime,tpep_dropoff_datetime,DOLocationID,PULocationID,pickup_date,pickup_time
2015-07-01 21:41:55,2015-07-01 21:49:58,263,229,2015-07-01,21:41:55
2015-07-01 05:19:16,2015-07-01 05:40:28,231,24,2015-07-01,05:19:16
2015-07-01 16:53:46,2015-07-01 17:15:35,161,234,2015-07-01,16:53:46
2015-07-01 12:14:38,2015-07-01 12:18:20,125,211,2015-07-01,12:14:38
2015-07-01 17:10:23,2015-07-01 17:16:28,170,162,2015-07-01,17:10:23
2015-07-01 01:48:04,2015-07-01 02:02:29,41,7,2015-07-01,01:48:04
2015-07-01 15:32:15,2015-07-01 15:41:46,68,164,2015-07-01,15:32:15
2015-07-01 04:16:40,2015-07-01 04:20:20,230,186,2015-07-01,04:16:40
2015-07-01 14:01:34,2015-07-01 14:14:38,141,164,2015-07-01,14:01:34
2015-07-01 12:38:59,2015-07-01 13:00:17,90,143,2015-07-01,12:38:59
2015-07-01 18:32:52,2015-07-01 18:45:51,151,237,2015-07-01,18:32:52
2015-07-01 21:47:54,2015-07-01 21:57:23,142,161,2015-07-01,21:47:54
2015-07-01 04:46:58,2015-07-01 05:12:40,138,170,2015-07-01,04:46:58
2015-07-01 04:29:46,2015-07-01 04:32:08,141,141,2015-07-01,04:29:46
2015-07-01 13:52:48,2015-07-01 14:09:16,230,163,2015-07-01,13:52:48
2015-07-01 19:19:59,2015-07-01 19:21:33,237,237,2015-07-01,19:19:59
2015-07-01 18:52:33,2015-07-01 19:05:47,162,142,2015-07-01,18:52:33
2015-07-01 14:03:03,2015-07-01 14:31:36,226,161,2015-07-01,14:03:03
2015-07-01 06:24:57,2015-07-01 06:33:03,230,249,2015-07-01,06:24:57
2015-07-01 15:53:21,2015-07-01 16:14:40,186,68,2015-07-01,15:53:21
2015-07-01 12:08:37,2015-07-01 12:33:29,234,163,2015-07-01,12:08:37
2015-07-01 09:05:24,2015-07-01 09:32:48,143,170,2015-07-01,09:05:24
2015-07-01 11:26:03,2015-07-01 11:57:44,138,13,2015-07-01,11:26:03
2015-07-01 00:09:59,2015-07-01 00:28:16,236,144,2015-07-01,00:09:59
2015-07-01 12:58:44,2015-07-01 13:06:01,186,170,2015-07-01,12:58:44
2015-07-01 14:47:13,2015-07-01 15:11:48,148,158,2015-07-01,14:47:13
2015-07-01 11:40:56,2015-07-01 11:50:55,141,162,2015-07-01,11:40:56
2015-07-01 16:22:27,2015-07-01 16:50:32,236,107,2015-07-01,16:22:27
2015-07-01 11:55:27,2015-07-01 12:08:52,186,48,2015-07-01,11:55:27
2015-07-01 19:45:00,2015-07-01 19:58:30,236,170,2015-07-01,19:45:00
2015-07-01 11:49:04,2015-07-01 11:55:01,236,236,2015-07-01,11:49:04
2015-07-01 07:54:16,2015-07-01 07:55:35,186,90,2015-07-01,07:54:16
2015-07-01 20:18:45,2015-07-01 20:32:46,170,144,2015-07-01,20:18:45
2015-07-01 10:14:45,2015-07-01 10:28:18,113,231,2015-07-01,10:14:45
2015-07-01 16:43:12,2015-07-01 16:47:56,163,50,2015-07-01,16:43:12
2015-07-01 15:59:12,2015-07-01 16:10:32,170,186,2015-07-01,15:59:12
2015-07-01 16:52:51,2015-07-01 17:22:55,237,90,2015-07-01,16:52:51
2015-07-01 23:18:40,2015-07-01 23:34:26,37,256,2015-07-01,23:18:40
2015-07-01 10:44:43,2015-07-01 11:03:13,170,224,2015-07-01,10:44:43
2015-07-01 18:53:22,2015-07-01 19:05:36,162,229,2015-07-01,18:53:22
2015-07-01 21:29:41,2015-07-01 21:40:00,107,161,2015-07-01,21:29:41
2015-07-01 18:48:11,2015-07-01 19:15:10,50,161,2015-07-01,18:48:11
2015-07-01 17:28:21,2015-07-01 17:35:37,263,162,2015-07-01,17:28:21
2015-07-01 00:18:48,2015-07-01 00:23:44,79,234,2015-07-01,00:18:48
2015-07-01 10:41:31,2015-07-01 10:41:35,162,162,2015-07-01,10:41:31
2015-07-01 18:40:18,2015-07-01 18:50:58,79,229,2015-07-01,18:40:18
2015-07-01 20:20:47,2015-07-01 20:24:29,170,164,2015-07-01,20:20:47
2015-07-01 12:13:08,2015-07-01 12:26:09,142,141,2015-07-01,12:13:08
2015-07-01 11:12:12,2015-07-01 11:24:43,113,164,2015-07-01,11:12:12
2015-07-01 10:10:12,2015-07-01 10:17:44,161,100,2015-07-01,10:10:12
2015-07-01 19:28:22,2015-07-01 19:39:18,262,263,2015-07-01,19:28:22
2015-07-01 18:13:54,2015-07-01 19:05:16,132,142,2015-07-01,18:13:54
2015-07-01 10:15:51,2015-07-01 10:21:27,140,229,2015-07-01,10:15:51
2015-07-01 09:37:08,2015-07-01 09:43:20,236,141,2015-07-01,09:37:08
2015-07-01 19:47:40,2015-07-01 19:57:38,68,50,2015-07-01,19:47:40
2015-07-01 13:27:57,2015-07-01 13:49:00,148,234,2015-07-01,13:27:57
2015-07-01 23:49:46,2015-07-02 00:26:33,61,186,2015-07-01,23:49:46
2015-07-01 21:55:36,2015-07-01 22:06:37,237,234,2015-07-01,21:55:36
2015-07-01 22:37:36,2015-07-01 23:26:47,26,25,2015-07-01,22:37:36
2015-07-01 14:41:57,2015-07-01 14:47:18,237,237,2015-07-01,14:41:57
2015-07-01 20:12:07,2015-07-01 20:21:46,141,233,2015-07-01,20:12:07
2015-07-01 13:05:05,2015-07-01 13:16:11,262,236,2015-07-01,13:05:05
2015-07-01 21:42:28,2015-07-01 22:01:17,75,234,2015-07-01,21:42:28
2015-07-01 06:50:50,2015-07-01 07:04:13,164,239,2015-07-01,06:50:50
2015-07-01 06:49:20,2015-07-01 06:58:45,170,100,2015-07-01,06:49:20
2015-07-01 23:09:56,2015-07-01 23:27:00,144,141,2015-07-01,23:09:56
2015-07-01 18:30:40,2015-07-01 18:34:19,231,231,2015-07-01,18:30:40
2015-07-01 11:04:38,2015-07-01 11:08:56,75,263,2015-07-01,11:04:38
2015-07-01 17:50:01,2015-07-01 17:52:42,238,151,2015-07-01,17:50:01
2015-07-01 19:22:21,2015-07-01 19:28:54,231,114,2015-07-01,19:22:21
2015-07-01 08:31:15,2015-07-01 08:34:26,237,237,2015-07-01,08:31:15
2015-07-01 11:45:50,2015-07-01 11:59:26,163,236,2015-07-01,11:45:50
2015-07-01 14:51:48,2015-07-01 14:59:54,13,231,2015-07-01,14:51:48
2015-07-01 14:19:23,2015-07-01 14:46:09,137,249,2015-07-01,14:19:23
2015-07-01 05:44:46,2015-07-01 05:48:01,79,4,2015-07-01,05:44:46
2015-07-01 19:32:03,2015-07-01 19:54:48,244,50,2015-07-01,19:32:03
2015-07-01 21:06:42,2015-07-01 21:09:03,170,170,2015-07-01,21:06:42
2015-07-01 12:15:52,2015-07-01 13:05:19,132,162,2015-07-01,12:15:52
2015-07-01 18:56:18,2015-07-01 19:18:35,113,230,2015-07-01,18:56:18
2015-07-01 17:51:55,2015-07-01 17:56:26,237,237,2015-07-01,17:51:55
2015-07-01 12:50:10,2015-07-01 13:04:12,160,170,2015-07-01,12:50:10
2015-07-01 13:42:23,2015-07-01 14:00:44,161,236,2015-07-01,13:42:23
2015-07-01 01:56:55,2015-07-01 02:05:08,90,161,2015-07-01,01:56:55
2015-07-01 17:38:57,2015-07-01 17:51:36,143,68,2015-07-01,17:38:57
2015-07-01 22:19:26,2015-07-01 22:29:09,249,68,2015-07-01,22:19:26
2015-07-01 21:08:58,2015-07-01 21:17:34,162,141,2015-07-01,21:08:58
2015-07-01 06:47:15,2015-07-01 06:59:11,138,196,2015-07-01,06:47:15
2015-07-01 10:51:52,2015-07-01 10:58:16,90,100,2015-07-01,10:51:52
2015-07-01 04:33:29,2015-07-01 05:03:53,132,13,2015-07-01,04:33:29
2015-07-01 09:18:13,2015-07-01 09:27:05,170,234,2015-07-01,09:18:13
2015-07-01 04:23:35,2015-07-01 04:43:10,83,48,2015-07-01,04:23:35
2015-07-01 14:18:45,2015-07-01 14:26:55,142,48,2015-07-01,14:18:45
2015-07-01 22:16:23,2015-07-01 22:25:50,249,148,2015-07-01,22:16:23
2015-07-01 18:46:04,2015-07-01 19:12:23,230,231,2015-07-01,18:46:04
2015-07-01 13:40:52,2015-07-01 13:44:17,263,263,2015-07-01,13:40:52
2015-07-01 11:24:45,2015-07-01 11:49:11,137,24,2015-07-01,11:24:45
2015-07-01 20:04:27,2015-07-01 20:29:43,87,138,2015-07-01,20:04:27
2015-07-01 16:20:11,2015-07-01 16:21:57,113,249,2015-07-01,16:20:11
2015-07-01 20:23:47,2015-07-01 20:25:27,234,234,2015-07-01,20:23:47
2015-07-01 13:29:19,2015-07-01 13:52:33,230,233,2015-07-01,13:29:19
2015-07-01 15:08:47,2015-07-01 15:15:10,239,142,2015-07-01,15:08:47
2015-07-01 08:00:28,2015-07-01 08:04:55,113,234,2015-07-01,08:00:28
2015-07-01 18:08:22,2015-07-01 18:15:16,170,170,2015-07-01,18:08:22
2015-07-01 23:39:10,2015-07-01 23:51:06,43,161,2015-07-01,23:39:10
2015-07-01 02:18:00,2015-07-01 02:38:40,145,144,2015-07-01,02:18:00
2015-07-01 13:39:25,2015-07-01 13:45:46,231,158,2015-07-01,13:39:25
2015-07-01 23:08:39,2015-07-01 23:22:49,145,186,2015-07-01,23:08:39
2015-07-01 23:49:30,2015-07-02 00:09:01,262,246,2015-07-01,23:49:30
2015-07-01 14:56:09,2015-07-01 15:16:13,48,142,2015-07-01,14:56:09
2015-07-01 17:19:02,2015-07-01 17:42:25,186,162,2015-07-01,17:19:02
2015-07-01 21:08:34,2015-07-01 21:21:40,233,50,2015-07-01,21:08:34
2015-07-01 03:03:06,2015-07-01 03:05:25,68,186,2015-07-01,03:03:06
2015-07-01 23:21:32,2015-07-01 23:39:03,223,49,2015-07-01,23:21:32
2015-07-01 19:01:49,2015-07-01 19:06:13,79,234,2015-07-01,19:01:49
2015-07-01 22:30:03,2015-07-01 22:42:34,42,239,2015-07-01,22:30:03
2015-07-01 18:59:31,2015-07-01 19:03:50,68,246,2015-07-01,18:59:31
2015-07-01 16:47:05,2015-07-01 17:16:32,143,13,2015-07-01,16:47:05
2015-07-01 14:29:03,2015-07-01 14:43:55,68,87,2015-07-01,14:29:03
2015-07-01 14:50:46,2015-07-01 15:04:16,234,162,2015-07-01,14:50:46
2015-07-01 11:04:46,2015-07-01 11:13:51,162,163,2015-07-01,11:04:46
2015-07-01 09:11:02,2015-07-01 09:32:35,170,142,2015-07-01,09:11:02
2015-07-01 22:41:15,2015-07-01 22:49:20,79,162,2015-07-01,22:41:15
2015-07-01 14:48:51,2015-07-01 14:56:06,140,141,2015-07-01,14:48:51
2015-07-01 11:07:13,2015-07-01 11:23:35,143,237,2015-07-01,11:07:13
2015-07-01 23:24:56,2015-07-01 23:28:32,90,249,2015-07-01,23:24:56
2015-07-01 11:24:38,2015-07-01 11:29:56,142,142,2015-07-01,11:24:38
2015-07-01 19:15:52,2015-07-01 19:22:36,237,142,2015-07-01,19:15:52
2015-07-01 07:07:02,2015-07-01 07:10:56,234,145,2015-07-01,07:07:02
2015-07-01 03:28:50,2015-07-01 03:48:30,143,68,2015-07-01,03:28:50
2015-07-01 11:25:06,2015-07-01 11:29:36,261,261,2015-07-01,11:25:06
2015-07-01 19:00:49,2015-07-01 19:12:19,142,141,2015-07-01,19:00:49
2015-07-01 10:13:12,2015-07-01 10:34:10,237,13,2015-07-01,10:13:12
2015-07-01 18:32:43,2015-07-01 18:48:21,49,148,2015-07-01,18:32:43
2015-07-01 22:02:29,2015-07-01 22:16:09,229,107,2015-07-01,22:02:29
2015-07-01 18:49:56,2015-07-01 19:16:32,142,137,2015-07-01,18:49:56
2015-07-01 16:22:51,2015-07-01 16:25:54,193,193,2015-07-01,16:22:51
2015-07-01 11:49:50,2015-07-01 12:03:53,246,125,2015-07-01,11:49:50
2015-07-01 22:12:25,2015-07-01 22:16:26,163,142,2015-07-01,22:12:25
2015-07-01 23:00:17,2015-07-01 23:05:53,142,68,2015-07-01,23:00:17
2015-07-01 07:51:34,2015-07-01 08:03:39,246,87,2015-07-01,07:51:34
2015-07-01 02:29:20,2015-07-01 02:35:59,262,107,2015-07-01,02:29:20
2015-07-01 14:06:25,2015-07-01 14:12:52,48,68,2015-07-01,14:06:25
2015-07-01 07:47:13,2015-07-01 08:04:56,163,186,2015-07-01,07:47:13
2015-07-01 13:43:01,2015-07-01 13:54:35,100,170,2015-07-01,13:43:01
2015-07-01 22:19:00,2015-07-01 22:26:49,4,170,2015-07-01,22:19:00
2015-07-01 18:37:21,2015-07-01 18:39:12,45,45,2015-07-01,18:37:21
2015-07-01 19:14:31,2015-07-01 19:31:25,186,170,2015-07-01,19:14:31
2015-07-01 07:44:21,2015-07-01 07:51:13,211,13,2015-07-01,07:44:21
2015-07-01 11:35:50,2015-07-01 12:09:35,249,237,2015-07-01,11:35:50
2015-07-01 14:23:38,2015-07-01 14:39:53,237,239,2015-07-01,14:23:38
2015-07-01 19:20:34,2015-07-01 19:35:07,263,162,2015-07-01,19:20:34
2015-07-01 19:20:38,2015-07-01 19:24:27,163,48,2015-07-01,19:20:38
2015-07-01 12:22:22,2015-07-01 13:00:18,162,138,2015-07-01,12:22:22
2015-07-01 08:07:47,2015-07-01 08:28:54,161,263,2015-07-01,08:07:47
2015-07-01 19:24:04,2015-07-01 19:27:58,239,239,2015-07-01,19:24:04
2015-07-01 11:33:55,2015-07-01 12:00:52,164,88,2015-07-01,11:33:55
2015-07-01 13:31:52,2015-07-01 14:15:32,138,163,2015-07-01,13:31:52
2015-07-01 15:26:04,2015-07-01 15:29:55,68,68,2015-07-01,15:26:04
2015-07-01 16:05:19,2015-07-01 16:09:58,263,237,2015-07-01,16:05:19
2015-07-01 09:04:40,2015-07-01 09:10:54,144,107,2015-07-01,09:04:40
2015-07-01 20:54:19,2015-07-01 21:00:17,232,45,2015-07-01,20:54:19
2015-07-01 07:17:26,2015-07-01 07:26:02,162,114,2015-07-01,07:17:26
2015-07-01 02:15:32,2015-07-01 02:29:15,243,24,2015-07-01,02:15:32
2015-07-01 14:55:05,2015-07-01 15:58:29,152,234,2015-07-01,14:55:05
2015-07-01 01:12:54,2015-07-01 01:22:27,238,48,2015-07-01,01:12:54
2015-07-01 12:47:37,2015-07-01 12:55:49,236,262,2015-07-01,12:47:37
2015-07-01 22:22:02,2015-07-01 22:36:30,246,116,2015-07-01,22:22:02
2015-07-01 11:13:06,2015-07-01 11:21:52,74,43,2015-07-01,11:13:06
2015-07-01 06:34:32,2015-07-01 06:39:05,230,161,2015-07-01,06:34:32
2015-07-01 23:12:17,2015-07-01 23:17:09,162,170,2015-07-01,23:12:17
2015-07-01 10:25:47,2015-07-01 10:36:56,246,239,2015-07-01,10:25:47
2015-07-01 10:42:37,2015-07-01 11:02:18,238,164,2015-07-01,10:42:37
2015-07-01 06:34:03,2015-07-01 07:01:32,236,186,2015-07-01,06:34:03
2015-07-01 09:22:01,2015-07-01 09:34:52,68,13,2015-07-01,09:22:01
2015-07-01 01:13:00,2015-07-01 01:33:47,95,79,2015-07-01,01:13:00
2015-07-01 21:02:32,2015-07-01 21:15:18,164,50,2015-07-01,21:02:32
2015-07-01 00:32:55,2015-07-01 00:39:51,162,79,2015-07-01,00:32:55
2015-07-01 11:49:43,2015-07-01 12:18:04,100,239,2015-07-01,11:49:43
2015-07-01 07:05:48,2015-07-01 07:25:00,161,231,2015-07-01,07:05:48
2015-07-01 18:09:31,2015-07-01 18:16:13,142,237,2015-07-01,18:09:31
2015-07-01 22:45:29,2015-07-01 23:02:26,100,79,2015-07-01,22:45:29
2015-07-01 14:48:09,2015-07-01 15:04:03,161,140,2015-07-01,14:48:09
2015-07-01 12:48:46,2015-07-01 12:55:49,239,142,2015-07-01,12:48:46
2015-07-01 13:20:23,2015-07-01 13:26:55,161,163,2015-07-01,13:20:23
2015-07-01 22:35:07,2015-07-01 23:11:55,181,163,2015-07-01,22:35:07
2015-07-01 07:40:57,2015-07-01 08:04:05,137,41,2015-07-01,07:40:57
2015-07-01 18:16:01,2015-07-01 18:35:52,186,161,2015-07-01,18:16:01
2015-07-01 23:07:11,2015-07-01 23:26:10,107,262,2015-07-01,23:07:11
2015-07-01 15:24:53,2015-07-01 15:43:25,48,246,2015-07-01,15:24:53
2015-07-01 16:42:25,2015-07-01 16:58:28,186,162,2015-07-01,16:42:25
2015-07-01 09:14:51,2015-07-01 09:39:10,137,163,2015-07-01,09:14:51
2015-07-01 16:03:54,2015-07-01 16:57:36,132,170,2015-07-01,16:03:54
2015-07-01 21:35:01,2015-07-01 21:39:24,238,43,2015-07-01,21:35:01
2015-07-01 10:23:20,2015-07-01 10:33:28,211,90,2015-07-01,10:23:20
2015-07-01 10:16:23,2015-07-01 10:22:57,237,162,2015-07-01,10:16:23
2015-07-01 19:25:32,2015-07-01 19:41:25,112,66,2015-07-01,19:25:32
2015-07-01 09:17:04,2015-07-01 09:34:00,261,79,2015-07-01,09:17:04
2015-07-01 10:06:30,2015-07-01 10:37:02,48,262,2015-07-01,10:06:30
2015-07-01 16:53:33,2015-07-01 17:04:03,246,230,2015-07-01,16:53:33
2015-07-01 12:10:49,2015-07-01 12:17:50,239,143,2015-07-01,12:10:49
2015-07-01 06:29:23,2015-07-01 06:40:33,246,100,2015-07-01,06:29:23
2015-07-01 18:04:53,2015-07-01 18:24:16,140,170,2015-07-01,18:04:53
2015-07-01 18:11:43,2015-07-01 18:36:51,186,239,2015-07-01,18:11:43
2015-07-01 07:42:15,2015-07-01 08:24:54,138,163,2015-07-01,07:42:15
2015-07-01 13:49:30,2015-07-01 13:57:00,170,237,2015-07-01,13:49:30
2015-07-01 17:18:07,2015-07-01 17:49:36,141,230,2015-07-01,17:18:07
2015-07-01 18:34:58,2015-07-01 19:03:46,142,138,2015-07-01,18:34:58
2015-07-01 19:22:30,2015-07-01 19:41:00,49,231,2015-07-01,19:22:30
2015-07-01 12:39:30,2015-07-01 12:49:24,143,68,2015-07-01,12:39:30
2015-07-01 07:54:29,2015-07-01 08:00:40,162,236,2015-07-01,07:54:29
2015-07-01 16:33:23,2015-07-01 17:27:53,263,231,2015-07-01,16:33:23
2015-07-01 08:55:31,2015-07-01 09:06:21,163,100,2015-07-01,08:55:31
2015-07-01 15:28:20,2015-07-01 16:09:05,131,138,2015-07-01,15:28:20
2015-07-01 16:27:48,2015-07-01 16:53:20,68,236,2015-07-01,16:27:48
2015-07-01 22:30:31,2015-07-01 22:37:07,48,142,2015-07-01,22:30:31
2015-07-01 12:56:35,2015-07-01 13:28:13,234,43,2015-07-01,12:56:35
2015-07-01 18:49:40,2015-07-01 19:02:51,74,238,2015-07-01,18:49:40
2015-07-01 07:56:23,2015-07-01 08:11:39,229,186,2015-07-01,07:56:23
2015-07-01 14:30:04,2015-07-01 14:41:20,151,263,2015-07-01,14:30:04
2015-07-01 19:15:21,2015-07-01 19:23:32,236,43,2015-07-01,19:15:21
2015-07-01 08:18:10,2015-07-01 08:28:44,246,90,2015-07-01,08:18:10
2015-07-01 00:01:11,2015-07-01 00:25:53,181,138,2015-07-01,00:01:11
2015-07-01 06:59:00,2015-07-01 07:04:27,246,48,2015-07-01,06:59:00
2015-07-01 19:46:48,2015-07-01 19:59:10,239,186,2015-07-01,19:46:48
2015-07-01 06:48:14,2015-07-01 06:58:07,162,140,2015-07-01,06:48:14
2015-07-01 15:43:22,2015-07-01 16:07:44,125,161,2015-07-01,15:43:22
2015-07-01 16:58:15,2015-07-01 17:02:26,239,151,2015-07-01,16:58:15
2015-07-01 15:50:46,2015-07-01 15:53:49,263,141,2015-07-01,15:50:46
2015-07-01 10:27:21,2015-07-01 10:45:43,234,230,2015-07-01,10:27:21
2015-07-01 22:30:14,2015-07-01 22:43:23,48,234,2015-07-01,22:30:14
2015-07-01 14:58:51,2015-07-01 15:09:00,230,162,2015-07-01,14:58:51
2015-07-01 22:56:42,2015-07-01 22:57:04,238,238,2015-07-01,22:56:42
2015-07-01 01:33:36,2015-07-01 02:00:29,36,237,2015-07-01,01:33:36
2015-07-01 17:59:52,2015-07-01 18:25:28,230,164,2015-07-01,17:59:52
2015-07-01 00:06:23,2015-07-01 00:12:19,163,229,2015-07-01,00:06:23
2015-07-01 11:49:40,2015-07-01 11:59:28,211,90,2015-07-01,11:49:40
2015-07-01 15:45:34,2015-07-01 15:54:27,234,186,2015-07-01,15:45:34
2015-07-01 17:43:45,2015-07-01 18:21:47,138,186,2015-07-01,17:43:45
2015-07-01 09:36:31,2015-07-01 09:49:30,244,143,2015-07-01,09:36:31
2015-07-01 18:44:01,2015-07-01 18:52:19,238,263,2015-07-01,18:44:01
2015-07-01 12:47:43,2015-07-01 13:00:58,239,163,2015-07-01,12:47:43
2015-07-01 15:43:04,2015-07-01 15:50:19,143,239,2015-07-01,15:43:04
2015-07-01 03:25:40,2015-07-01 03:34:21,161,249,2015-07-01,03:25:40
2015-07-01 07:51:00,2015-07-01 07:55:37,74,75,2015-07-01,07:51:00
2015-07-01 07:37:51,2015-07-01 07:44:45,142,161,2015-07-01,07:37:51
2015-07-01 08:06:46,2015-07-01 08:24:04,161,239,2015-07-01,08:06:46
2015-07-01 10:46:23,2015-07-01 11:01:15,144,234,2015-07-01,10:46:23
2015-07-01 23:07:46,2015-07-01 23:20:53,162,75,2015-07-01,23:07:46
2015-07-01 21:50:58,2015-07-01 22:01:39,148,234,2015-07-01,21:50:58
2015-07-01 22:43:49,2015-07-01 22:51:36,238,50,2015-07-01,22:43:49
2015-07-01 06:54:26,2015-07-01 06:57:12,230,161,2015-07-01,06:54:26
2015-07-01 18:10:03,2015-07-01 18:21:54,170,79,2015-07-01,18:10:03
2015-07-01 07:12:52,2015-07-01 07:59:31,132,48,2015-07-01,07:12:52
2015-07-01 21:29:45,2015-07-01 21:33:34,237,141,2015-07-01,21:29:45
2015-07-01 20:01:30,2015-07-01 20:23:44,257,234,2015-07-01,20:01:30
2015-07-01 16:04:28,2015-07-01 16:23:31,158,87,2015-07-01,16:04:28
2015-07-01 08:46:27,2015-07-01 09:07:35,246,236,2015-07-01,08:46:27
2015-07-01 09:30:08,2015-07-01 09:49:58,113,229,2015-07-01,09:30:08
2015-07-01 09:19:10,2015-07-01 09:43:54,138,164,2015-07-01,09:19:10
2015-07-01 08:18:37,2015-07-01 08:41:12,13,237,2015-07-01,08:18:37
2015-07-01 21:41:07,2015-07-01 21:59:32,153,68,2015-07-01,21:41:07
2015-07-01 21:05:50,2015-07-01 21:17:19,186,162,2015-07-01,21:05:50
2015-07-01 17:30:04,2015-07-01 17:37:00,113,186,2015-07-01,17:30:04
2015-07-01 21:57:22,2015-07-01 22:17:02,262,137,2015-07-01,21:57:22
2015-07-01 19:48:05,2015-07-01 20:17:32,255,100,2015-07-01,19:48:05
2015-07-01 09:00:14,2015-07-01 09:20:28,246,236,2015-07-01,09:00:14
2015-07-01 13:07:39,2015-07-01 13:52:05,193,186,2015-07-01,13:07:39
2015-07-01 12:32:09,2015-07-01 12:37:55,231,125,2015-07-01,12:32:09
2015-07-01 14:16:22,2015-07-01 14:23:37,107,90,2015-07-01,14:16:22
2015-07-01 00:37:05,2015-07-01 00:46:11,143,43,2015-07-01,00:37:05
2015-07-01 21:28:30,2015-07-01 21:40:50,234,148,2015-07-01,21:28:30
2015-07-01 14:11:06,2015-07-01 14:35:38,216,138,2015-07-01,14:11:06
2015-07-01 22:18:30,2015-07-01 22:40:12,255,234,2015-07-01,22:18:30
2015-07-01 23:11:12,2015-07-01 23:32:04,17,107,2015-07-01,23:11:12
2015-07-01 19:00:24,2015-07-01 19:09:10,170,234,2015-07-01,19:00:24
2015-07-01 11:06:21,2015-07-01 11:26:07,186,142,2015-07-01,11:06:21
2015-07-01 04:17:02,2015-07-01 04:21:41,68,68,2015-07-01,04:17:02
2015-07-01 19:37:59,2015-07-01 19:40:56,162,237,2015-07-01,19:37:59
2015-07-01 14:05:31,2015-07-01 15:14:19,48,132,2015-07-01,14:05:31
2015-07-01 19:48:00,2015-07-01 20:00:06,186,79,2015-07-01,19:48:00
2015-07-01 16:37:09,2015-07-01 16:49:29,113,186,2015-07-01,16:37:09
2015-07-01 18:40:21,2015-07-01 18:57:24,141,238,2015-07-01,18:40:21
2015-07-01 11:28:35,2015-07-01 11:36:39,143,239,2015-07-01,11:28:35
2015-07-01 12:10:44,2015-07-01 12:27:02,170,246,2015-07-01,12:10:44
2015-07-01 19:19:46,2015-07-01 19:31:09,68,113,2015-07-01,19:19:46
2015-07-01 10:15:58,2015-07-01 10:37:10,229,239,2015-07-01,10:15:58
2015-07-01 14:59:46,2015-07-01 15:14:47,162,236,2015-07-01,14:59:46
2015-07-01 21:37:13,2015-07-01 21:52:15,90,141,2015-07-01,21:37:13
2015-07-01 15:14:58,2015-07-01 15:32:40,233,125,2015-07-01,15:14:58
2015-07-01 23:17:03,2015-07-01 23:31:12,234,148,2015-07-01,23:17:03
2015-07-01 14:30:18,2015-07-01 15:10:28,89,186,2015-07-01,14:30:18
2015-07-01 14:37:18,2015-07-01 14:43:44,50,230,2015-07-01,14:37:18
2015-07-01 19:29:25,2015-07-01 19:35:33,50,68,2015-07-01,19:29:25
2015-07-01 10:42:02,2015-07-01 10:58:06,68,107,2015-07-01,10:42:02
2015-07-01 11:43:34,2015-07-01 11:56:39,161,48,2015-07-01,11:43:34
2015-07-01 18:30:40,2015-07-01 18:43:54,209,158,2015-07-01,18:30:40
2015-07-01 07:42:53,2015-07-01 07:55:49,162,79,2015-07-01,07:42:53
2015-07-01 10:04:26,2015-07-01 10:44:13,132,114,2015-07-01,10:04:26
2015-07-01 14:51:34,2015-07-01 15:55:43,132,234,2015-07-01,14:51:34
2015-07-01 18:08:58,2015-07-01 18:18:19,107,90,2015-07-01,18:08:58
2015-07-01 21:04:25,2015-07-01 21:16:18,4,229,2015-07-01,21:04:25
2015-07-01 23:33:37,2015-07-01 23:55:08,190,114,2015-07-01,23:33:37
2015-07-01 18:35:16,2015-07-01 18:40:01,249,234,2015-07-01,18:35:16
2015-07-01 18:17:28,2015-07-01 18:28:51,158,114,2015-07-01,18:17:28
2015-07-01 12:05:44,2015-07-01 12:32:51,138,141,2015-07-01,12:05:44
2015-07-01 23:46:32,2015-07-01 23:48:18,170,164,2015-07-01,23:46:32
2015-07-01 07:01:27,2015-07-01 07:27:24,146,151,2015-07-01,07:01:27
2015-07-01 20:58:58,2015-07-01 21:05:21,263,162,2015-07-01,20:58:58
2015-07-01 22:43:54,2015-07-01 22:48:17,170,229,2015-07-01,22:43:54
2015-07-01 20:54:21,2015-07-01 21:09:33,236,90,2015-07-01,20:54:21
2015-07-01 00:02:46,2015-07-01 00:11:56,246,231,2015-07-01,00:02:46
2015-07-01 23:54:50,2015-07-01 23:57:56,79,79,2015-07-01,23:54:50
2015-07-01 18:49:26,2015-07-01 18:57:56,43,237,2015-07-01,18:49:26
2015-07-01 21:35:11,2015-07-01 21:39:05,163,230,2015-07-01,21:35:11
2015-07-01 17:42:22,2015-07-01 17:45:54,113,234,2015-07-01,17:42:22
2015-07-01 13:38:09,2015-07-01 13:51:28,234,161,2015-07-01,13:38:09
2015-07-01 06:12:57,2015-07-01 06:23:11,230,162,2015-07-01,06:12:57
2015-07-01 01:39:12,2015-07-01 01:44:23,82,260,2015-07-01,01:39:12
2015-07-01 15:17:29,2015-07-01 15:32:28,263,164,2015-07-01,15:17:29
2015-07-01 13:21:38,2015-07-01 13:42:00,230,186,2015-07-01,13:21:38
2015-07-01 06:05:19,2015-07-01 06:10:30,152,166,2015-07-01,06:05:19
2015-07-01 17:28:02,2015-07-01 17:51:12,239,158,2015-07-01,17:28:02
2015-07-01 22:40:03,2015-07-01 22:53:31,161,140,2015-07-01,22:40:03
2015-07-01 12:28:24,2015-07-01 12:59:10,161,224,2015-07-01,12:28:24
